"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39"
"Hamming1",0.0364145658263305,0.0366946778711485,0.0375350140056022,0.0338935574229692,0.0355742296918767,0.0338935574229692,0.0364145658263305,0.0352941176470588,0.0341736694677871,0.0361344537815126,0.034453781512605,0.0341736694677871,0.0358543417366947,0.0366946778711485,0.0358543417366947,0.0355742296918767,0.0364145658263305,0.0361344537815126,0.0361344537815126,0.0361344537815126,0.0378151260504202,0.0355742296918767,0.0364145658263305,0.0361344537815126,0.0364145658263305,0.0369747899159664,0.0350140056022409,0.0366946778711485,0.0364145658263305,0.0352941176470588,0.0352941176470588,0.0352941176470588,0.0366946778711485,0.0352941176470588,0.0372549019607843,0.0358543417366947,0.0350140056022409,0.0341736694677871,0.0336134453781513
"Jaccard",0.178571428571429,0.179698216735254,0.18281036834925,0.168289290681502,0.175172413793103,0.168289290681502,0.178571428571429,0.174033149171271,0.169444444444444,0.177441540577717,0.170596393897365,0.169209431345354,0.175824175824176,0.179452054794521,0.176066024759285,0.175172413793103,0.178571428571429,0.177441540577717,0.177441540577717,0.177441540577717,0.183923705722071,0.174931129476584,0.178571428571429,0.177197802197802,0.178571428571429,0.180821917808219,0.172651933701657,0.179452054794521,0.178571428571429,0.174033149171271,0.173793103448276,0.173793103448276,0.179698216735254,0.174033149171271,0.181942544459644,0.176308539944904,0.172651933701657,0.169444444444444,0.166898470097357
"Spanning Trees",11.1644500541991,11.5029076363934,10.6066381862971,12.6063198106396,11.6220098495195,12.6607665630102,11.1427014662451,12.179694974583,12.4715442244066,11.1894897046468,12.0980813187868,12.4643745239794,10.8573112414392,10.6595167288885,11.1661594253076,11.5733084145967,11.0666683041833,11.4626728204426,10.8931118738286,10.9202265234679,10.3230571247895,11.2000453016048,10.7012416215101,11.3915173935212,11.0447914254005,10.8476634003999,11.3911607408791,10.424879366181,10.9733934021341,11.7070613542551,11.3621056383627,11.4373272598874,11.137112059529,11.3524780634024,10.4788959890587,11.4728199922174,11.7741383874003,12.3754414361121,12.80918916236
"Hamming",0.0364145658263305,0.0366946778711485,0.0375350140056022,0.0338935574229692,0.0355742296918767,0.0338935574229692,0.0364145658263305,0.0352941176470588,0.0341736694677871,0.0361344537815126,0.034453781512605,0.0341736694677871,0.0358543417366947,0.0366946778711485,0.0358543417366947,0.0355742296918767,0.0364145658263305,0.0361344537815126,0.0361344537815126,0.0361344537815126,0.0378151260504202,0.0355742296918767,0.0364145658263305,0.0361344537815126,0.0364145658263305,0.0369747899159664,0.0350140056022409,0.0366946778711485,0.0364145658263305,0.0352941176470588,0.0352941176470588,0.0352941176470588,0.0366946778711485,0.0352941176470588,0.0372549019607843,0.0358543417366947,0.0350140056022409,0.0341736694677871,0.0336134453781513
"IM",0.0885304067487269,0.088390401585513,0.082184402111444,0.100469318602467,0.0904588181610247,0.101570409669338,0.0875553177461469,0.0917253168245116,0.0983142535411208,0.0933489248679903,0.0964679034206738,0.0921377035812351,0.0856199140640831,0.0850883551907988,0.0887744058051698,0.0932929222555957,0.0923744105448691,0.0914135395170093,0.0898249480814753,0.0902188698859742,0.0836055288964987,0.0925670239523852,0.0913604646539069,0.0869286944016314,0.0907618914405394,0.0909997778632834,0.0961142089810977,0.0886263262099386,0.0880532368173014,0.0926681740903093,0.0916934304407666,0.091878047118844,0.091097628120817,0.0929048359396417,0.0867259396196931,0.0930481598624128,0.0943012586828619,0.0966951960702497,0.0968517284316484
"HIM",0.0676891923552615,0.0676733421537448,0.0638872179188305,0.0749761869370141,0.068732538150645,0.0757143360110268,0.0670520479551106,0.0694953541146509,0.0735986825094083,0.0707803663599517,0.0724331396906788,0.0694881144733296,0.0656365123453123,0.065523001965504,0.0676994421964932,0.0706013284618605,0.0702105844151442,0.0695058772950751,0.0684624716466182,0.0687209692655401,0.0648840050408128,0.0701219642536198,0.0695440691435939,0.0665668711164213,0.0691510720892468,0.0694553621417986,0.0723322948494511,0.0678274468100407,0.0673772703451391,0.0701179906647228,0.0694743115348404,0.0695961575191366,0.0694452202577903,0.0702744024572823,0.066743225585172,0.0705106157793024,0.0711291360044736,0.0725182757239773,0.0724917961233812
"alpha=0.5,order=5",4.13355518255304,3.75318793348702,3.58036493862029,4.7541497243467,4.36493159900047,4.6043507432638,4.3264571749332,4.13274594369295,4.72967201304407,4.44354569196173,5.02629764931257,4.3442717977257,4.18870213902884,4.10123487010115,4.24854383511208,4.41315510214313,4.249976705577,4.33136724884156,4.81681067905514,4.85417147005149,3.44661408978451,4.28044974981036,4.73229014772296,3.90631175596923,4.41639061815277,3.93494876123862,4.72963374224967,4.16975611002912,4.45253436267468,4.5433970651475,4.47131096979188,4.26713032551985,3.85896737674781,4.87973848152105,4.22607112897013,4.31888616333404,4.23406668435972,4.83240801689332,4.42322732753457
"alpha=0.5,order=3",0.246973729022494,0.239553326091153,0.233726781633907,0.257543968546754,0.250618981621262,0.251267263586825,0.25029813007539,0.242124759361033,0.257395412051077,0.25850140731059,0.275291621514397,0.246461316895463,0.24598697953303,0.249032671052305,0.253905791999881,0.254652535346132,0.248568750956288,0.258374124245663,0.273207575864006,0.272034142114552,0.236710835138042,0.251829948226034,0.268981838336566,0.247476622554579,0.261808530047477,0.238825345711512,0.262715691141303,0.247268173568759,0.260984321848824,0.258134703616528,0.255508616468232,0.251699211577176,0.238468167212332,0.262588918313244,0.256184999298488,0.252290625180459,0.243449953488336,0.261388072586954,0.24791023796293
"alpha=0.9,order=3",0.0452429767160374,0.045435466460864,0.046244173431979,0.042396428307416,0.0443211933166313,0.0423399293065229,0.0452208990615891,0.0438067095510384,0.0428002873491347,0.0450128494661567,0.0434994399264717,0.0425903972756816,0.0445108470401605,0.0456723412431909,0.0447967116521646,0.0444010632297777,0.0451459645955337,0.0451887289358067,0.04550927360776,0.045344461361714,0.0468055220610742,0.0444193406981644,0.045640429453606,0.0450392999012575,0.0455524957993422,0.0456563666197822,0.0438641533920754,0.0454634302505829,0.0454824164477706,0.0440723900672657,0.0440784013667886,0.0441637618684367,0.04539971175546,0.0440977733417651,0.0464092206640845,0.0447292593404566,0.0434978858276825,0.0428717926039238,0.0420711059252115
"ST norm",0.02505162835229,0.0258307020917225,0.0237702161189664,0.0283788197227016,0.0261051375804748,0.0285048817671457,0.0250016071372644,0.027392112357102,0.0280669030308797,0.0251092249763489,0.0272035702030205,0.0280503151982948,0.0243456687306965,0.0238915518783209,0.0250555600705545,0.0259929019215091,0.0248267711035905,0.0257380261403321,0.0244279065374541,0.0244902005192319,0.0231199978415711,0.0251335070770091,0.0239873146371252,0.0255741693499144,0.0247764769092901,0.0243235088866293,0.0255733481816989,0.0233533692972712,0.0246123696412496,0.0263012032636098,0.0255064552204496,0.0256796543541866,0.0249887524284427,0.0254842917785998,0.023477215905351,0.0257613973237936,0.0264558860041515,0.0278446039271696,0.0288486856544633
